"","fulcrum_id","fulcrum_parent_id","created_at","bag_id","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id"
"382","e6f58b1b-ec12-44e8-96b7-fc7b0dd89f88","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:34:08 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,65.5,30,8.3,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","4bac144c-bad4-420c-be16-8224d1deba01","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:39:31 UTC",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,53.8,19.5,7.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","c16789c8-7663-40a8-bb07-3a5a66bb41dc","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:44:24 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,84.4,72,10.2,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","a95c9939-9497-4a40-a4cb-61e1d2388da6","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:52:49 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,77,61,10.2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","9f29312f-80b9-40ed-a26c-13fdc9ffe29c","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:57:43 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,67,38,9.8,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","dee5814f-c7b1-4ae2-9278-2d4f642d25c2","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:02:24 UTC",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,59.5,26,6.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","c03ba092-406b-430c-bfa6-915c1714eb26","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:07:55 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Male",NA,60.4,27.5,6.8,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","e1685b88-7c49-401f-b317-f7ac53cbd522","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:13:54 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,73.9,53,8.6,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","f7b76a20-3c87-4bcf-98b9-282aef63c0bf","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:18:30 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28.8,7.6,6.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","22f279ac-4cca-40d3-bbc2-ad2befb1be2f","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:26:09 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28,7.3,6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","f9394cd0-4ea9-4667-94c0-c79c5631249d","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:30:47 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27.2,7.2,6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","e0bd653e-09f4-4922-8e31-7c0d16b59e1e","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:35:45 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,30.7,7.9,6.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","64c282ce-8b0b-437c-8265-dd9b567b5c73","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:05:23 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.8,3.5,2.5,1,"2022-05-11-admin-pscr1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","bde5161f-9714-404f-a2d1-b6af95f09a13","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:16:22 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,49.6,15,3.6,11.4,"2022-05-11-admin-raca2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","5dd5a405-f929-4968-ad9d-a7a5c24c4383","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:21:37 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,78.2,58,16.5,41.5,"2022-05-11-admin-raca3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2b83d388-4dad-4298-9e53-d196955666a2","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:27:20 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,29,3.7,2.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","c4070a21-c863-4dd5-99d9-156d96499be7","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:31:58 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26,3.6,2.5,1.1,"2022-05-11-admin-pscr-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","35d09a19-d070-414d-93d4-9e82c8f6f23f","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:36:15 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.4,3.5,NA,NA,"2022-05-11-admin-pscr6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","c7f89c9b-f5e7-4865-b240-32a6006b2e03","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:41:03 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,61.6,23.1,3.7,19.4,"2022-05-11-admin-raca7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","87d17a61-fe51-41ee-91bc-a98e49c8541c","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:56:22 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,54.1,21.5,6.5,15,"2022-05-11-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","aad5891c-a4ef-416b-9984-4000b2e4d767","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:04:02 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.9,16.25,5.5,10.75,"2022-05-11-admin-raca9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","d878feea-b23b-44d3-948b-a45268e2f453","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:08:34 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,48.1,14,5.25,8.75,"2022-05-11-admin-raca10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","cf5871c9-7d44-483c-bedd-29ad2cce36af","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:14:58 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.3,17,6.5,10.5,"2022-05-11-admin-raca11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","5654beaa-76ff-4580-baaa-670c3c067cb4","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:20:56 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,NA,NA,51,17.5,7,10.5,"2022-05-11-admin-raca12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","0de07350-1ce4-41f9-ae8d-08710ed451b0","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:25:12 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.5,19.5,10,9.5,"2022-05-11-admin-raca12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","cead4c76-df95-4854-a900-2ba73cd9db23","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:30:27 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,75.4,52,8,44,"2022-05-11-admin-racl14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","db5eed7c-615e-4cf0-a00a-d4c0d86d02c3","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:36:17 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,74.7,42,3.5,38.5,"2022-05-11-admin-racl15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","232cda0a-e057-49c2-9bea-9267a02e9829","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:40:07 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,78.5,54,6,48,"2022-05-11-admin-racl16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","9aa0d875-4a75-447c-9423-5c98ddcc0183","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:45:55 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,84,69,6,63,"2022-05-11-admin-racl17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","067c0fe0-8387-4708-ba36-62b261ed2acd","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:51:48 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,60.9,28,7.1,20.9,"2022-05-11-admin-racl18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","4933a997-f8c6-4bd7-9c3a-29a4a28bfaa5","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:11:57 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,53.9,19.5,7.2,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","1c8965b5-0bf7-45c5-9cab-2f9a4d83584b","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:20:19 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,135.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","143297fb-eecd-4c0d-a6cd-8d202c394cf5","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:28:19 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,74.6,49.5,10,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","e6f58b1b-ec12-44e8-96b7-fc7b0dd89f88","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:34:08 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,65.5,30,8.3,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","4bac144c-bad4-420c-be16-8224d1deba01","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:39:31 UTC",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,53.8,19.5,7.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","c16789c8-7663-40a8-bb07-3a5a66bb41dc","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:44:24 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,84.4,72,10.2,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","a95c9939-9497-4a40-a4cb-61e1d2388da6","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:52:49 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,77,61,10.2,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","9f29312f-80b9-40ed-a26c-13fdc9ffe29c","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 03:57:43 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,67,38,9.8,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","dee5814f-c7b1-4ae2-9278-2d4f642d25c2","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:02:24 UTC",NA,"Rana clamitans",NA,NA,NA,NA,NA,NA,"Female",NA,59.5,26,6.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","c03ba092-406b-430c-bfa6-915c1714eb26","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:07:55 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Male",NA,60.4,27.5,6.8,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","e1685b88-7c49-401f-b317-f7ac53cbd522","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:13:54 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,73.9,53,8.6,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","f7b76a20-3c87-4bcf-98b9-282aef63c0bf","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:18:30 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28.8,7.6,6.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","22f279ac-4cca-40d3-bbc2-ad2befb1be2f","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:26:09 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,28,7.3,6,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","f9394cd0-4ea9-4667-94c0-c79c5631249d","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:30:47 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27.2,7.2,6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","e0bd653e-09f4-4922-8e31-7c0d16b59e1e","81918035-8727-4979-ae70-dd9eb29b3676","2022-05-06 04:35:45 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,30.7,7.9,6.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","64c282ce-8b0b-437c-8265-dd9b567b5c73","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:05:23 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.8,3.5,2.5,1,"2022-05-11-admin-pscr1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","bde5161f-9714-404f-a2d1-b6af95f09a13","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:16:22 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,49.6,15,3.6,11.4,"2022-05-11-admin-raca2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","5dd5a405-f929-4968-ad9d-a7a5c24c4383","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:21:37 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,78.2,58,16.5,41.5,"2022-05-11-admin-raca3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2b83d388-4dad-4298-9e53-d196955666a2","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:27:20 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,29,3.7,2.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","c4070a21-c863-4dd5-99d9-156d96499be7","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:31:58 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26,3.6,2.5,1.1,"2022-05-11-admin-pscr-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","35d09a19-d070-414d-93d4-9e82c8f6f23f","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:36:15 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,24.4,3.5,NA,NA,"2022-05-11-admin-pscr6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","c7f89c9b-f5e7-4865-b240-32a6006b2e03","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:41:03 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,61.6,23.1,3.7,19.4,"2022-05-11-admin-raca7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","87d17a61-fe51-41ee-91bc-a98e49c8541c","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 03:56:22 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,54.1,21.5,6.5,15,"2022-05-11-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","aad5891c-a4ef-416b-9984-4000b2e4d767","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:04:02 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.9,16.25,5.5,10.75,"2022-05-11-admin-raca9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","d878feea-b23b-44d3-948b-a45268e2f453","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:08:34 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,48.1,14,5.25,8.75,"2022-05-11-admin-raca10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","cf5871c9-7d44-483c-bedd-29ad2cce36af","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:14:58 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.3,17,6.5,10.5,"2022-05-11-admin-raca11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","5654beaa-76ff-4580-baaa-670c3c067cb4","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:20:56 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,NA,NA,51,17.5,7,10.5,"2022-05-11-admin-raca12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","0de07350-1ce4-41f9-ae8d-08710ed451b0","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:25:12 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.5,19.5,10,9.5,"2022-05-11-admin-raca12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","cead4c76-df95-4854-a900-2ba73cd9db23","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:30:27 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,75.4,52,8,44,"2022-05-11-admin-racl14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","db5eed7c-615e-4cf0-a00a-d4c0d86d02c3","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:36:17 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,74.7,42,3.5,38.5,"2022-05-11-admin-racl15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","232cda0a-e057-49c2-9bea-9267a02e9829","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:40:07 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,78.5,54,6,48,"2022-05-11-admin-racl16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","9aa0d875-4a75-447c-9423-5c98ddcc0183","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:45:55 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,84,69,6,63,"2022-05-11-admin-racl17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","067c0fe0-8387-4708-ba36-62b261ed2acd","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:51:48 UTC",NA,"Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,60.9,28,7.1,20.9,"2022-05-11-admin-racl18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","b15dba78-b522-41d7-b341-b147dff1d3cb","3334ebd7-54c0-4e18-a80c-abb313f185f1","2022-05-12 04:56:31 UTC",NA,NA,"toad sp.",NA,NA,NA,"Adult",NA,"Unknown",NA,53.6,19.5,4.25,15.25,"2022-05-11-admin-toad19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","4307fcd9-69eb-40a3-9d59-1a99b079e1b9","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:13:13 UTC",NA,"Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Male",NA,83,53,6.7,46.3,"2022-05-12-rv-raca1",NA,"2022-05-12-rv-raca1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","8308d2c9-efbe-4a12-846c-ac50f9b2b6c7","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:20:41 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27.5,4.2,2.7,1.5,"2022-05-12-rv-pscr2",NA,"2022-05-12-rv-pscr2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","894f2006-f4c3-4def-8512-e2eedb3041af","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:25:40 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26.2,3.6,2.4,1.2,"2022-05-12-rv-pscr3",NA,"2022-05-12-rv-pscr3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","c8717165-6bc8-4f5e-ad4c-044e56d0fa8c","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:30:51 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27.3,4,2.6,1.4,"2022-05-12-rv-pscr4",NA,"2022-05-12-rv-pscr4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","4e6d8ccf-01a9-4518-9f6e-df4b144b2ad3","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:36:05 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26.5,3.7,2.4,1.3,"2022-05-12-rv-pscr5",NA,"2022-05-12-rv-pscr5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","5a30b134-ea2a-487a-ab74-a41e5d6a739d","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:41:13 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,25.2,3.4,2.3,1.1,"2022-05-12-rv-pscr6",NA,"2022-05-12-rv-pscr6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","66279d35-bfe6-45e6-8ce5-aeb50e11cf18","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:45:08 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,27,3.5,2.4,1.1,"2022-05-12-rv-pscr7",NA,"2022-05-12-rv-pscr7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","b0e415eb-9d3b-4aa8-86d2-3d0a886f6a04","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:49:10 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26.5,3.5,2.5,1,"2022-05-12-rv-pscr8",NA,"2022-05-12-rv-pscr8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","185f02c4-f521-48c2-af1e-20dd6724aaeb","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:54:04 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,25,3.1,2.3,0.8,"2022-05-12-rv-pscr9",NA,"2022-05-12-rv-pscr9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","962079e0-cf02-4fd6-b0d2-a3f5076c96b4","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 02:58:43 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,25.3,3.4,2.4,1,"2022-05-12-rv-pscr10",NA,"2022-05-12-rv-pscr10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","e39606d7-f651-4ff7-a976-bbe5cf714358","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 03:03:56 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,26.4,3.7,2.5,1.2,"2022-05-12-rv-pscr11",NA,"2022-05-12-rv-pscr11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","a002f286-1b0a-4d60-869b-caed17a5fb26","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 03:08:42 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Unknown",NA,21.8,3.1,2.3,0.8,"2022-05-12-rv-pscr12",NA,"2022-05-12-rv-pscr12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","c7b5ff3d-312e-4306-b2be-52360a66ae5c","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 03:13:06 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,25,3.5,2.5,1,"2022-05-12-rv-pscr13",NA,"2022-05-12-rv-pscr13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","c3718177-cc07-4595-9af9-a7d6b9c02882","b40a6235-d3a6-498b-8cad-5845d07c5378","2022-05-13 03:17:32 UTC",NA,"Pseudacris crucifer",NA,"New",NA,NA,"Adult",NA,"Male",NA,29,3.7,2.4,1.3,"2022-05-12-rv-pscr14",NA,"2022-05-12-rv-pscr14",NA,NA,NA,NA,NA,NA,NA,NA,NA
